start,end,line
0:53m46.760,0:53m58.45,yeah I'm trying to even form a mental
,,
0:53m48.770,0:53m58.45,image now but yeah um
,,
0:53m59.119,0:54m05.97,so you have a few questions that I
,,
0:54m03.540,0:54m14.25,wanted to make sure you asked but I
,,
0:54m05.970,0:54m17.28,think I got through most of them I mean
,,
0:54m14.250,0:54m21.51,it's sort of like - I mean how does this
,,
0:54m17.280,0:54m22.77,men influence Lee I mean I want
,,
0:54m21.510,0:54m24.18,questions I asked these you know the
,,
0:54m22.770,0:54m25.32,other people who teach and you teach - I
,,
0:54m24.180,0:54m27.75,mean how does this influence the way you
,,
0:54m25.320,0:54m29.76,teach I mean like what sort of what did
,,
0:54m27.750,0:54m32.10,Clark teach you that then you try to
,,
0:54m29.760,0:54m34.53,teach them or anything in that sense I
,,
0:54m32.100,0:54m38.43,mean I guess the single most important
,,
0:54m34.530,0:54m43.05,thing is just that it has to be fun
,,
0:54m38.430,0:54m45.09,on some level yeah no not - I think it's
,,
0:54m43.050,0:54m47.07,very I wouldn't just certainly frame it
,,
0:54m45.090,0:54m48.51,as flarf in the classroom in this way
,,
0:54m47.070,0:54m49.92,but I think one of the first things I
,,
0:54m48.510,0:54m52.92,try to do at the beginning classroom is
,,
0:54m49.920,0:54m54.63,break down a sense of over seriousness I
,,
0:54m52.920,0:54m56.31,think it unfolds people back so I'll
,,
0:54m54.630,0:54m57.75,give them exercises which people were
,,
0:54m56.310,0:54m59.76,doing along before flock you know write
,,
0:54m57.750,0:55m02.85,the worst poem you can yeah things like
,,
0:54m59.760,0:55m05.22,that or all my or a night for a specific
,,
0:55m02.850,0:55m07.59,exercise suggest a procedure that is
,,
0:55m05.220,0:55m08.76,relevant to flower but I won't say okay
,,
0:55m07.590,0:55m11.73,now we're going to write off large poem
,,
0:55m08.760,0:55m13.23,great I try to there are inevitably
,,
0:55m11.730,0:55m15.27,times when it comes up or somebody in
,,
0:55m13.230,0:55m17.76,the classes were to flower right say hey
,,
0:55m15.270,0:55m20.25,what's flowers and the story will get
,,
0:55m17.760,0:55m21.84,told yeah but I actually try to hold
,,
0:55m20.250,0:55m25.85,back on that because too often it
,,
0:55m21.840,0:55m27.99,results I think in exercises it might be
,,
0:55m25.859,0:55m30.96,fun for the student and even produce you
,,
0:55m27.990,0:55m32.88,know humorous material mm-hmm but
,,
0:55m30.960,0:55m36.93,doesn't necessarily contribute to the
,,
0:55m32.880,0:55m38.82,kinds of foundational verbal skills feel
,,
0:55m36.930,0:55m41.60,that I want people to concentrate or if
,,
0:55m38.820,0:55m43.34,it does it doesn't for everyone easy for
,,
0:55m41.609,0:55m46.14,some people it can be a way to avoid it
,,
0:55m43.340,0:55m48.00,right I guess that's true of everything
,,
0:55m46.140,0:55m49.89,but and what are the sort of
,,
0:55m48.000,0:55m50.28,foundational verbal skills the year
,,
0:55m49.890,0:55m52.47,after
,,
0:55m50.280,0:55m56.60,I'm just really basic conservative
,,
0:55m52.470,0:55m58.77,things like rhythm like avoiding cliches
,,
0:55m56.609,0:56m04.04,like yeah you know I'm just writing
,,
0:55m58.770,0:56m06.99,something that where you're where you're
,,
0:56m04.040,0:56m09.96,well you're not just recycling receive
,,
0:56m06.990,0:56m11.29,notions of what ought to be great yeah
,,
0:56m09.960,0:56m12.82,yeah
,,
0:56m11.299,0:56m14.05,we saw kind of getting towards writing
,,
0:56m12.829,0:56m16.81,something interesting making something
,,
0:56m14.059,0:56m18.22,interesting to read in someone and
,,
0:56m16.819,0:56m20.56,looking into sources you might not
,,
0:56m18.229,0:56m23.39,immediately consider encouraging them to
,,
0:56m20.569,0:56m26.46,read a lot of poetry yeah really basic
,,
0:56m23.390,0:56m26.46,thing great great
,,
0:56m33.819,0:56m42.46,just a few more questions
,,
0:56m35.539,0:56m43.57,uh I guess yeah no good oh good that was
,,
0:56m42.469,0:56m46.93,really great a pleasure
,,
0:56m43.579,0:56m51.91,yeah that's a croaky no it'll be it'll
,,
0:56m46.939,0:56m54.39,be cool on you no never shows ah true
,,
0:56m51.919,0:56m54.39,these off
