start,end,line
1:14:33.699,1:14:40.38,never been even remotely like working on

1:14:37.209,1:14:44.97,the palms of stories so I'll print out

1:14:40.380,1:14:47.55,first the original scans and black and

1:14:44.979,1:14:49.20,white and that's what I carry around in

1:14:47.559,1:14:52.03,my little notebook you know I'm so

1:14:49.209,1:14:53.65,fixated to the notebook there so I'm

1:14:52.030,1:14:55.42,carrying those around the notebook and

1:14:53.650,1:14:58.42,then I just actually just start

1:14:55.420,1:15:03.42,scribbling on the pages scribbling stuff

1:14:58.420,1:15:05.73,out I'm one of the things that I'm kind

1:15:03.429,1:15:09.78,of doing with this book project with the

1:15:05.739,1:15:13.92,encyclopedia is this is my version of a

1:15:09.789,1:15:18.21,Collected Poems of Nance Van Winkle so

1:15:13.929,1:15:21.82,I'm kind of mining some of my early

1:15:18.219,1:15:23.67,poems because I the idea of doing a

1:15:21.820,1:15:26.44,collected or selected or something is

1:15:23.679,1:15:29.32,kind of boring to me actually okay but

1:15:26.440,1:15:31.69,this made it more interesting to do yes

1:15:29.320,1:15:34.92,because I'll just pull out oh I always

1:15:31.690,1:15:38.13,like this Danson yeah I like to stand

1:15:34.929,1:15:41.40,and then I you forget the rest of that

1:15:38.139,1:15:44.40,foam you know but these five lines I

1:15:41.409,1:15:47.53,like so I'll sprinkle them in there and

1:15:44.409,1:15:51.15,it's been fun to kind of find the visual

1:15:47.530,1:15:54.15,material that I think they fit with yeah

1:15:51.159,1:15:56.22,so anyway I'm so wealth of human

1:15:54.159,1:16:00.24,knowledge from thirty thirty well

1:15:56.229,1:16:04.36,exactly exactly and you know I feel like

1:16:00.249,1:16:05.73,I'm kind of talking I am I said one of

1:16:04.360,1:16:08.49,the things that's going on in this

1:16:05.739,1:16:15.32,project is I'm talking back to history

1:16:08.499,1:16:19.57,in a way and say no that's not right and

1:16:15.329,1:16:21.18,I like that I like that Marisa and I

1:16:19.570,1:16:24.09,guess in some ways the software allows

1:16:21.189,1:16:26.55,you more

1:16:24.099,1:16:28.63,purchase on making them deletion and

1:16:26.559,1:16:33.46,adjustment exactly and it would have

1:16:28.630,1:16:34.44,really crossing out or like board right

1:16:33.460,1:16:35.98,yeah

1:16:34.449,1:16:38.40,and the erase you're saying you know

1:16:35.980,1:16:40.21,that a lot of people are doing yeah that

1:16:38.409,1:16:43.05,seems like you know I'm good friends

1:16:40.210,1:16:46.23,with Mary rueful through an amazing

1:16:43.059,1:16:48.67,resource every yeah I feel like I could

1:16:46.239,1:16:51.61,run up Mary rueful I'm not doing that

1:16:48.670,1:16:53.76,I'm not going there there are people who

1:16:51.610,1:16:56.59,are doing that so much better

1:16:53.760,1:16:59.44,I've always been a fan of it that Robbie

1:16:56.590,1:17:01.63,off to paradise block leashes around uh

1:16:59.440,1:17:07.21,uh how did this team like you're gonna

1:17:01.630,1:17:11.50,yeah and I weigh who did one like oh he

1:17:07.210,1:17:13.75,didn't really happy birth mirrors yeah a

1:17:11.500,1:17:14.96,lot I think maybe too many people jumped

1:17:13.750,1:17:17.67,on the eraser its

1:17:14.969,1:17:19.23,bandwagon it's but it's hot I mean it's

1:17:17.679,1:17:21.57,really I mean to do it in the latest

1:17:19.239,1:17:23.53,miracle so it is really really hard I

1:17:21.579,1:17:27.34,mean like yeah here's something area was

1:17:23.530,1:17:30.03,all set the way I do it is I look at the

1:17:27.340,1:17:32.34,page and then pretty soon if I just

1:17:30.039,1:17:44.71,stare at it for a while a few words

1:17:32.349,1:17:53.61,slowed up good okay oh oh

1:17:44.710,1:17:57.48,eliwood so words flowed up into a lot of

1:17:53.619,1:17:57.48,these questions in the course of it

1:18:08.270,1:18:12.61,Oh can you find your files like if

1:18:11.000,1:18:16.91,you're looking for like a certain phone

1:18:12.610,1:18:18.74,on your computer would you if you have

1:18:16.910,1:18:20.42,difficulty locating them or are you is

1:18:18.740,1:18:27.23,your organization such that you pretty

1:18:20.420,1:18:30.41,much know where things are I have lost I

1:18:27.230,1:18:34.04,have lost things and yeah almost every

1:18:30.410,1:18:36.58,week I have a little battle because I

1:18:34.040,1:18:40.88,can't remember why I called something

1:18:36.580,1:18:42.86,yeah yeah do you worry at all about the

1:18:40.880,1:18:48.11,security or some fixity of these digital

1:18:42.860,1:18:50.87,files no no you mean somebody else

1:18:48.110,1:18:54.56,accessing them or something that Jeremy

1:18:50.870,1:18:56.36,or the kind of fidelity of them I guess

1:18:54.560,1:18:58.07,I mean visitors I mean you do say that

1:18:56.360,1:18:59.78,you have floppy disks and old Word

1:18:58.070,1:19:01.82,Perfect documents or something that you

1:18:59.780,1:19:03.11,can't access that is that a concern to

1:19:01.820,1:19:04.60,you or you just think that will kind of

1:19:03.110,1:19:08.78,take care of itself

1:19:04.600,1:19:11.00,um it's not a concern to me maybe it

1:19:08.780,1:19:13.40,should be no I don't I actually don't

1:19:11.000,1:19:16.64,think it should be but um and I'm I'm

1:19:13.400,1:19:17.75,wanting to know that so okay but I mean

1:19:16.640,1:19:19.31,that yeah there's definitely things we

1:19:17.750,1:19:21.32,can do but I mean it's one of those

1:19:19.310,1:19:23.63,things that I think well I guess the

1:19:21.320,1:19:25.13,other question is have the changes in

1:19:23.630,1:19:29.36,computers I mean like you know probably

1:19:25.130,1:19:31.97,in the 98 90s early 90s computers

1:19:29.360,1:19:34.10,crashed much more often more likely to

1:19:31.970,1:19:37.48,lose work too bad ever influence the way

1:19:34.100,1:19:39.92,that you work on computers or was that

1:19:37.480,1:19:43.64,were you pretty much kept the same

1:19:39.920,1:19:46.04,strategies I have pretty much kept the

1:19:43.640,1:19:49.58,same strategy she no I've never had a

1:19:46.040,1:19:52.07,really bad thing happen where I've lost

1:19:49.580,1:20:01.01,the hard drive or anything like that I

1:19:52.070,1:20:04.19,know I know and you know they got you

1:20:01.010,1:20:09.11,bigger they really do I I just I love

1:20:04.190,1:20:10.91,all their products as I could so a few

1:20:09.110,1:20:12.62,questions are correspondences teaching

1:20:10.910,1:20:15.27,all the way to sever sabbatical couple

1:20:12.620,1:20:19.11,episode m and another view

1:20:15.270,1:20:21.04,so you have you ever correspondent very

1:20:19.119,1:20:23.23,much in like like physical letters has

1:20:21.040,1:20:24.63,that ever been a person or but I mean

1:20:23.230,1:20:26.08,play to your writing I don't need to

1:20:24.639,1:20:27.55,know you know the personal

1:20:26.080,1:20:30.69,correspondence not so much but I mean

1:20:27.550,1:20:35.34,like writing wise to realize that ever

1:20:30.690,1:20:37.06,no physical letters I well like I was

1:20:35.349,1:20:39.19,telling you with that first book of

1:20:37.060,1:20:44.59,poems I've kept all the letters that he

1:20:39.190,1:20:47.76,wrote to me about revision yeah I don't

1:20:44.590,1:20:50.13,know they just they're very dear to me

1:20:47.760,1:20:54.15,that somebody took that kind of time

1:20:50.139,1:20:56.50,with me and and then I have a good

1:20:54.159,1:20:59.29,friend who's a poet I think I mentioned

1:20:56.500,1:21:01.59,her to you Jennifer Boyd muse and she

1:20:59.290,1:21:03.52,really loves the physical letter and

1:21:01.599,1:21:05.53,I've kept all her letters that she's

1:21:03.520,1:21:08.38,written me over the years because

1:21:05.530,1:21:15.40,they're just beautiful and and it just

1:21:08.380,1:21:18.28,always seems like just the idea that

1:21:15.400,1:21:20.63,somebody is writing this just to me you

1:21:18.280,1:21:23.61,know the three page letter with her

1:21:20.639,1:21:25.50,thoughts and ruminations about things

1:21:23.619,1:21:28.71,and they're just so beautifully written

1:21:25.500,1:21:32.61,but she would take the time to do that

1:21:28.719,1:21:36.04,you know it's it seems like a treasure

1:21:32.619,1:21:38.40,thing because it's passing but do I do

1:21:36.040,1:21:38.40,it

1:21:39.610,1:21:45.88,do you have any similar feelings for

1:21:42.520,1:21:52.33,anything yes you have email but you to

1:21:45.880,1:21:56.23,feel fear about oh I do keep some emails

1:21:52.330,1:22:00.01,I have you know files these emails that

1:21:56.230,1:22:01.27,I keep from certain people a minute and

1:22:00.010,1:22:04.69,it's a corollary to that do you feel

1:22:01.270,1:22:06.48,like a this is an odd question but do

1:22:04.690,1:22:09.84,you have any sort of feelings towards

1:22:06.489,1:22:12.04,your digital files about yet your poem

1:22:09.849,1:22:13.33,you feel like are they dear to you in

1:22:12.040,1:22:18.01,the same way maybe a notebook would be

1:22:13.330,1:22:20.46,here you or no no the notebook is dearer

1:22:18.010,1:22:24.69,okay I don't know I don't know what

1:22:20.469,1:22:26.46,that's weird touch it is could it be

1:22:24.699,1:22:28.63,part of it is

1:22:26.460,1:22:30.37,yeah there's me I don't know yeah it's

1:22:28.630,1:22:31.84,one of those one of those things I don't

1:22:30.370,1:22:33.64,know if that will change

1:22:31.840,1:22:36.34,like if someone never had but this is

1:22:33.640,1:22:38.11,cool in the future it would have the

1:22:36.340,1:22:41.25,special folder on the desktop that just

1:22:38.110,1:22:47.22,to talk to me but you know I try to be

1:22:41.250,1:22:50.65,careful that I've always got a hardcopy

1:22:47.220,1:22:52.63,somewhere the material I'm working I

1:22:50.650,1:22:54.78,like this book that I'm doing with my

1:22:52.630,1:23:00.76,husband okay

1:22:54.780,1:23:05.68,and there they all are because and the

1:23:00.760,1:23:09.12,way that well to finish that that

1:23:05.680,1:23:12.82,thought about just being careful because

1:23:09.120,1:23:16.03,it's just if things go awry here I

1:23:12.820,1:23:19.18,really I don't want to lose the work

1:23:16.030,1:23:21.37,completely free so I try to make sure

1:23:19.180,1:23:23.65,that I have a hard copy it's not always

1:23:21.370,1:23:28.03,the most recent copy yeah but there's

1:23:23.650,1:23:32.95,there's the coffee right so and with

1:23:28.030,1:23:35.17,this book I did all of the arranging of

1:23:32.950,1:23:37.93,it I stuck them on that wall in the

1:23:35.170,1:23:41.32,hallway okay and all the pages were on

1:23:37.930,1:23:43.33,that wall and I was moving I had little

1:23:41.320,1:23:46.45,sticky things on the back and I was

1:23:43.330,1:23:49.30,moving them around to make the sections

1:23:46.450,1:23:50.02,of the book for it was up there for like

1:23:49.300,1:23:53.80,three months

1:23:50.020,1:23:55.27,yeah three three months off so you would

1:23:53.800,1:23:57.28,just would you come home and see them

1:23:55.270,1:23:59.23,and make a few changes or was it

1:23:57.280,1:24:03.94,basically be a dedicated time that you

1:23:59.230,1:24:05.80,go to it er um well it was I was at that

1:24:03.940,1:24:08.92,stage with the book or I had all these

1:24:05.800,1:24:11.53,pages but I wasn't exactly sure you know

1:24:08.920,1:24:14.77,how I was going to arrange the the

1:24:11.530,1:24:17.44,chronology again on the story yeah so I

1:24:14.770,1:24:22.24,started experimenting with different

1:24:17.440,1:24:24.67,orders of things by putting this China

1:24:22.240,1:24:27.52,sections on the on the boards on the

1:24:24.670,1:24:30.82,wall that way yeah moving them around so

1:24:27.520,1:24:35.83,because s so before I had each page as

1:24:30.820,1:24:37.33,its own file in there and now and now

1:24:35.830,1:24:39.43,they have sections to

1:24:37.330,1:24:42.37,section I think they're five sections in

1:24:39.430,1:24:46.00,the book and those came from the wall

1:24:42.370,1:24:48.85,yeah okay so but I had to I could not

1:24:46.000,1:24:51.40,figure out a way to look at that many

1:24:48.850,1:24:55.06,pages on the screen at one time and I

1:24:51.400,1:24:58.48,mean actually see the print okay that

1:24:55.060,1:25:01.06,was yeah I felt like I the technology

1:24:58.480,1:25:08.56,wasn't allowing me to see the big

1:25:01.060,1:25:11.52,picture the way I needed to I'm sure

1:25:08.560,1:25:15.22,they're coming after they're here yeah

1:25:11.520,1:25:22.56,exactly yeah you too big wall this is

1:25:15.220,1:25:25.92,you and if Mac makes it I'm buying it is

1:25:22.560,1:25:30.13,only going to be a million dollars yeah

1:25:25.920,1:25:32.95,I guess we did talk a little bit about

1:25:30.130,1:25:34.54,your teaching and that you do correspond

1:25:32.950,1:25:39.52,by email with your students mostly is

1:25:34.540,1:25:43.69,that um now if they insist on it okay

1:25:39.520,1:25:45.55,I'm sending me their work as attachments

1:25:43.690,1:25:47.59,and everything I'll read it that way I

1:25:45.550,1:25:49.63,don't like doing it with the poet's with

1:25:47.590,1:25:51.97,the fiction people I was much much

1:25:49.630,1:25:54.85,rather they send me their work in the

1:25:51.970,1:25:56.80,mail okay and usually they're okay with

1:25:54.850,1:25:58.69,them you kind of take it and not have to

1:25:56.800,1:26:01.87,be connected and not have to and then

1:25:58.690,1:26:05.26,yeah yeah and I just I do not like

1:26:01.870,1:26:08.76,writing my comments laundress in with

1:26:05.260,1:26:12.37,the blackboard program or any of those

1:26:08.760,1:26:14.98,the college has that available to us and

1:26:12.370,1:26:17.77,I have done track changes in word I know

1:26:14.980,1:26:20.65,how to use that okay but I just I just

1:26:17.770,1:26:22.42,like to scribble in the largest right so

1:26:20.650,1:26:24.18,something that in that aspect of your

1:26:22.420,1:26:27.66,work and your life like you just

1:26:24.180,1:26:30.19,ultimately prefer physical

1:26:27.660,1:26:30.82,correspondence pull in yeah cool yeah

1:26:30.190,1:26:35.56,okay

1:26:30.820,1:26:38.41,yeah and then I guess the other thing

1:26:35.560,1:26:39.97,with with like writing and distraction I

1:26:38.410,1:26:41.26,guess is it's like when are you

1:26:39.970,1:26:42.79,connected to the internet when you're

1:26:41.260,1:26:45.16,writing do you ever have to like do it

1:26:42.790,1:26:46.28,like disconnect turn off your Wi-Fi or

1:26:45.160,1:26:50.30,something

1:26:46.280,1:26:52.25,Bravo one concern for you before you use

1:26:50.300,1:26:55.13,they are you think looking things up

1:26:52.250,1:26:58.67,while you're writing wrong that's a good

1:26:55.130,1:27:00.98,question um I don't like to be

1:26:58.670,1:27:04.43,disconnected from the net anymore yeah

1:27:00.980,1:27:08.59,it's terrible yeah I like to check in

1:27:04.430,1:27:08.59,with my peeps all the time now three and

1:27:08.650,1:27:15.95,yeah I I mean I use the dictionary on

1:27:12.260,1:27:21.77,here all the time because it's just so

1:27:15.950,1:27:24.23,much faster yeah elated so it's a tool

1:27:21.770,1:27:26.60,whether in whatever writing space you're

1:27:24.230,1:27:28.34,in is be it notebook or not you're still

1:27:26.600,1:27:31.91,using experience also assist you

1:27:28.340,1:27:34.37,yeah and I'm always I've always got

1:27:31.910,1:27:36.92,something going on that's like what you

1:27:34.370,1:27:42.14,know like right now and talking to

1:27:36.920,1:27:43.64,agents and if they email me if I see an

1:27:42.140,1:27:45.35,email come in while I'm actually working

1:27:43.640,1:27:47.59,on something I've got to go see with

1:27:45.350,1:27:52.76,that so that is that from my agent right

1:27:47.590,1:27:55.28,great um so present in that distraction

1:27:52.760,1:27:59.24,point of it's not a real concerns of you

1:27:55.280,1:28:01.61,and you see you are producing closes it

1:27:59.240,1:28:05.81,once more when I was younger but I guess

1:28:01.610,1:28:08.93,maybe I'm learning how to how'd it go

1:28:05.810,1:28:12.32,back and how to disconnect from it and

1:28:08.930,1:28:14.75,go back to my work pretty fast then has

1:28:12.320,1:28:16.64,there been something found to help do

1:28:14.750,1:28:17.96,that mean like what we need if you're

1:28:16.640,1:28:21.29,distinguishing between your younger

1:28:17.960,1:28:24.80,working and now I guess maybe just like

1:28:21.290,1:28:28.10,a lot of younger people I'm just more

1:28:24.800,1:28:30.11,used to being attached to it you know I

1:28:28.100,1:28:34.52,I'll have my I'll be doing something on

1:28:30.110,1:28:38.18,my iPad communicating with somebody or

1:28:34.520,1:28:42.10,talking on Facebook or whatever well

1:28:38.180,1:28:45.65,Rick and I are watching a movie at night

1:28:42.100,1:28:47.45,so I'm there's much more multitasking

1:28:45.650,1:28:54.41,sort of way to compartmentalize yeah

1:28:47.450,1:28:56.69,seems pretty seamless yeah when I guess

1:28:54.410,1:28:58.13,that's question about teaching like when

1:28:56.690,1:28:59.53,you when you've had now you're probably

1:28:58.130,1:29:02.23,getting students to groan

1:28:59.530,1:29:03.98,only with the computer right and that

1:29:02.239,1:29:05.71,changed your relationship to it I mean

1:29:03.980,1:29:08.48,has that sort of changed your idea about

1:29:05.710,1:29:08.77,what it does its effects anything like

1:29:08.480,1:29:13.96,that

1:29:08.770,1:29:18.19,well it's changed to the sense that and

1:29:13.960,1:29:20.63,when students talk to me about their own

1:29:18.190,1:29:22.85,composing process and of course they

1:29:20.630,1:29:25.42,they do everything on the computer they

1:29:22.850,1:29:28.13,don't they don't ever a lot of them

1:29:25.429,1:29:33.92,write anything at all in longhand yes I

1:29:28.130,1:29:36.94,don't even know if they can and and so I

1:29:33.920,1:29:41.92,I'm ok with that I feel like I've sort

1:29:36.949,1:29:46.04,of made my peace that they if people are

1:29:41.929,1:29:48.59,perfectly able to write to find a good

1:29:46.040,1:29:51.59,composition process that works for them

1:29:48.590,1:29:55.37,that doesn't have to do with paper and

1:29:51.590,1:29:57.50,pens at all and thought I'm accepting of

1:29:55.370,1:30:01.37,that you know I don't try to like shove

1:29:57.500,1:30:02.92,my process off or say to Phyllis have

1:30:01.370,1:30:05.87,you ever thought you might like to write

1:30:02.929,1:30:10.61,it on a piece of paper first let's know

1:30:05.870,1:30:12.86,why I know I know that I'm I'm hanging

1:30:10.610,1:30:17.51,onto something that's if you were to pen

1:30:12.860,1:30:19.55,the pan of the paper to me they have

1:30:17.510,1:30:21.50,some there's something else going on

1:30:19.550,1:30:24.86,between the eye and the hand and the

1:30:21.500,1:30:26.23,page you know yeah and I still feel that

1:30:24.860,1:30:27.77,when I'm working

1:30:26.239,1:30:29.21,especially on poems that there's

1:30:27.770,1:30:31.79,something happening between the eye and

1:30:29.210,1:30:34.31,the fingers and and the page that's very

1:30:31.790,1:30:37.16,tactile that eyes I'm hanging on to that

1:30:34.310,1:30:38.69,I like and so you so you would say read

1:30:37.160,1:30:40.40,it for those that are only composing on

1:30:38.690,1:30:42.05,the computer and not never going to

1:30:40.400,1:30:43.96,handwriting or never using handwriting

1:30:42.050,1:30:46.64,at all that's what they're missing that

1:30:43.969,1:30:48.80,sort of Andy I don't know I don't think

1:30:46.640,1:30:51.67,they necessarily are missing it I think

1:30:48.800,1:30:53.90,they've they probably learn or are

1:30:51.679,1:30:56.12,learning to a step in the composing

1:30:53.900,1:30:57.67,process you know that maybe that thing

1:30:56.120,1:31:00.71,where you're writing with your eyes

1:30:57.679,1:31:02.69,closed yeah I mean the sake but if they

1:31:00.710,1:31:06.25,grow up with that and so they get the

1:31:02.690,1:31:10.73,same whatever imaginative connection

1:31:06.250,1:31:15.71,with the keyboard do you find that there

1:31:10.730,1:31:28.43,as open to revision as maybe an older

1:31:15.710,1:31:32.03,student well they can be made to they

1:31:28.430,1:31:34.40,can make something and that's just part

1:31:32.030,1:31:35.72,of the learning process right you don't

1:31:34.400,1:31:39.19,think if anything distinct to this

1:31:35.720,1:31:42.74,generation no I think they just have too

1:31:39.190,1:31:46.97,many of them some of them get it right

1:31:42.740,1:31:49.16,away that that revising can actually

1:31:46.970,1:31:51.38,make a work better yeah you know I've

1:31:49.160,1:31:53.42,been working with this woman right now

1:31:51.380,1:31:56.06,who came in saying that she doesn't like

1:31:53.420,1:31:58.07,to revise because she likes to just sit

1:31:56.060,1:32:01.15,down write everything out really fast in

1:31:58.070,1:32:05.66,one big draft and her stuff is a mess

1:32:01.150,1:32:10.00,and so it's my personal mission with her

1:32:05.660,1:32:14.06,to help her to come to believe that

1:32:10.000,1:32:17.15,actually revising or working in some

1:32:14.060,1:32:21.02,other manner you know like maybe having

1:32:17.150,1:32:24.26,writing off scene at a time what would

1:32:21.020,1:32:27.65,benefit the work but she's very young

1:32:24.260,1:32:30.65,and her first she never she didn't even

1:32:27.650,1:32:31.61,have an undergraduate degree in the

1:32:30.650,1:32:34.84,writing fall

1:32:31.610,1:32:42.38,she's starting it yeah Claire one yeah

1:32:34.840,1:32:45.56,okay well so that's kind of discussion

1:32:42.380,1:32:47.24,to have her about the programs and but I

1:32:45.560,1:32:49.25,guess you have you have a number of

1:32:47.240,1:32:53.84,distinct indeed being a sort of primary

1:32:49.250,1:32:56.06,of computer assisted project but you

1:32:53.840,1:32:59.81,have several going at the same time

1:32:56.060,1:33:03.10,seems including the collected your

1:32:59.810,1:33:07.37,novella are there other projects as well

1:33:03.100,1:33:10.22,okay and are they are they supplanting

1:33:07.370,1:33:14.39,your fiction and poetry writing or are

1:33:10.220,1:33:16.64,they sort of just in addition to I am

1:33:14.390,1:33:21.32,wrestling with this question myself I

1:33:16.640,1:33:23.53,think poetry right now the new poetry is

1:33:21.320,1:33:27.65,kind of going into the

1:33:23.539,1:33:31.36,so these altered book pages done doing I

1:33:27.650,1:33:36.98,have four four of those projects going

1:33:31.369,1:33:44.42,on right now and I am working on a book

1:33:36.980,1:33:46.67,of regular poems of prose poems but the

1:33:44.420,1:33:51.67,all the fiction I'm working are all

1:33:46.670,1:33:53.90,ebooks now I just completed novella not

1:33:51.679,1:33:58.48,this one but a different one that's an

1:33:53.900,1:34:03.01,e-book that's in the form of a scrapbook

1:33:58.489,1:34:05.32,photograph album and that's that's the

1:34:03.019,1:34:09.46,one I'm kind of taught the agents about

1:34:05.329,1:34:11.84,okay and they're going to and you you

1:34:09.469,1:34:15.42,you have only you don't expect to see a

1:34:11.840,1:34:19.28,physical form at all either this is the

1:34:15.429,1:34:23.09,question that we are trying to work

1:34:19.280,1:34:27.94,through I don't care about seeing it as

1:34:23.090,1:34:29.98,a print book but apparently the

1:34:27.949,1:34:32.96,publishers don't want to take a book

1:34:29.989,1:34:34.09,unless they can also have it as a print

1:34:32.960,1:34:41.30,book because they don't make any money

1:34:34.099,1:34:43.96,on the ebooks so yeah so an agent

1:34:41.300,1:34:50.26,doesn't want to take me on at the client

1:34:43.969,1:34:54.55,unless I am doing the print book and the

1:34:50.269,1:34:57.01,e-book is a sort of bonus okay

1:34:54.559,1:34:58.76,so that's what we're kind of going

1:34:57.019,1:35:00.86,around and around about and then I think

1:34:58.760,1:35:01.03,well maybe I'll just go out there and do

1:35:00.860,1:35:04.78,it

1:35:01.039,1:35:06.92,Oh try to do it with an e-book publisher

1:35:04.789,1:35:11.80,who is just doing that so I'm just

1:35:06.920,1:35:13.88,trying I just I'm just this is all new

1:35:11.809,1:35:16.25,to me and I new territory and I'm just

1:35:13.880,1:35:18.80,trying to navigate it myself right now

1:35:16.250,1:35:21.46,I don't know what I'm doing yeah what is

1:35:18.800,1:35:23.03,in in terms of like the process and the

1:35:21.469,1:35:26.32,competition everything it still seems

1:35:23.030,1:35:28.28,pretty much you know computer mouse

1:35:26.329,1:35:29.57,computer that is so like account well I

1:35:28.280,1:35:32.67,mean the computer is a big part of this

1:35:29.570,1:35:34.98,but still writing the notebook enforcing

1:35:32.679,1:35:37.06,or is it a lot of that still happening

1:35:34.989,1:35:39.73,are the ebooks happening on the computer

1:35:37.060,1:35:45.07,no I'm storing the text part in the

1:35:39.730,1:35:47.98,notebook how does the sort of visual

1:35:45.070,1:35:52.51,aspect relate fact here writing

1:35:47.980,1:35:54.13,especially sort of maybe I mean you use

1:35:52.510,1:35:57.31,a lot of imagery in your poems in a

1:35:54.130,1:36:00.34,musician but now you're actually using

1:35:57.310,1:36:02.44,images so what's what's that what's that

1:36:00.340,1:36:04.71,feel like are you so using them in the

1:36:02.440,1:36:08.23,same way to use imagery or is it a

1:36:04.719,1:36:10.57,totally different well I mean you hit it

1:36:08.230,1:36:12.69,right on the head that's it exactly I

1:36:10.570,1:36:16.15,mean everything I loved about poetry

1:36:12.699,1:36:21.64,that you know the image things yes now

1:36:16.150,1:36:23.77,I'm making actual images and you know

1:36:21.640,1:36:28.81,I'm putting a little bit of text in

1:36:23.770,1:36:31.39,there and you know now I'm starting your

1:36:28.810,1:36:35.53,ruffle with well that's too much text

1:36:31.390,1:36:39.48,you know it's everything that's

1:36:35.530,1:36:42.94,happening now has gotten to be less less

1:36:39.489,1:36:44.71,and less tests yes trying I'm trying to

1:36:42.940,1:36:48.34,find the right balance between the

1:36:44.710,1:36:52.00,visual component on this on the piece

1:36:48.340,1:36:54.52,and certain that sort of means minimal

1:36:52.000,1:36:56.92,text I think yeah so that they don't

1:36:54.520,1:37:00.21,fight each other I mean so what is that

1:36:56.920,1:37:02.89,I mean what is like how do you find the

1:37:00.219,1:37:04.59,right language for that what sort is

1:37:02.890,1:37:07.09,that I mean that seems like a different

1:37:04.590,1:37:09.67,but different almost a different things

1:37:07.090,1:37:15.07,in writing poetry and yeah yeah and that

1:37:09.670,1:37:19.75,I mean see see see just this is what for

1:37:15.070,1:37:22.15,me when I turned 60 and I I'm doing this

1:37:19.750,1:37:25.71,work it's made it exciting again like

1:37:22.150,1:37:30.13,when I was 20 yeah because I am language

1:37:25.719,1:37:32.82,of Scott ins it's been refreshed by this

1:37:30.130,1:37:36.28,new sort of interjection of the actual

1:37:32.820,1:37:38.80,visual material in the same location

1:37:36.280,1:37:41.02,with the text and it's made it like a

1:37:38.800,1:37:43.90,brand new thing for me and just I don't

1:37:41.020,1:37:46.80,know I feel like oh good now I can get

1:37:43.900,1:37:50.59,through to my 80s okay and

1:37:46.800,1:37:51.73,being barred you didn't okay so what

1:37:50.590,1:37:53.11,kind of too far questions if you didn't

1:37:51.730,1:37:54.48,have that facility with the computer

1:37:53.110,1:37:57.58,that you have and that you developed

1:37:54.489,1:37:59.62,from working with pagemaker and or if

1:37:57.580,1:38:00.88,you just have not worked with in the

1:37:59.620,1:38:03.10,computer do you think you would have

1:38:00.880,1:38:05.77,turned to visual art in a physical

1:38:03.100,1:38:08.26,format but it's okay no it would have

1:38:05.770,1:38:11.26,been too much to learn I think I mean it

1:38:08.260,1:38:13.96,still feels like a lot to learn I mean I

1:38:11.260,1:38:18.07,take classes every week I'm taking

1:38:13.960,1:38:20.80,online classes I mean I still can't get

1:38:18.070,1:38:24.75,how to do text on a path what's wrong

1:38:20.800,1:38:29.77,with me I can't make my paths good okay

1:38:24.750,1:38:34.06,yeah I'm not but anyway so I take these

1:38:29.770,1:38:36.25,little online classes to photoshop can

1:38:34.060,1:38:37.78,take any you I mean your husband's an

1:38:36.250,1:38:40.45,artist you have any sort of art

1:38:37.780,1:38:43.18,instruction as well yeah oh yeah okay

1:38:40.450,1:38:45.31,yeah for me and from him yeah and I've

1:38:43.180,1:38:49.78,been taking this like regular college

1:38:45.310,1:38:52.36,classes two-for-one I've caught a buck

1:38:49.780,1:38:54.40,now for a semester when they asked me to

1:38:52.360,1:38:56.89,come out there I said well yes I'll come

1:38:54.400,1:38:59.65,but Stevens will be alright if I sat in

1:38:56.890,1:39:01.06,on an art class while I'm there I wanted

1:38:59.650,1:39:04.63,to take some kind of photography class

1:39:01.060,1:39:07.21,oh but they weren't offering anything so

1:39:04.630,1:39:09.55,I took a film editing class instead but

1:39:07.210,1:39:12.52,anyway I just I felt like I just needed

1:39:09.550,1:39:13.60,to be in that environment with visual

1:39:12.520,1:39:15.94,artists where they're talking about

1:39:13.600,1:39:19.42,competitions yeah because that's I'm

1:39:15.940,1:39:22.23,starting at the tap beginning place yeah

1:39:19.420,1:39:25.60,this composition and design great great

1:39:22.239,1:39:29.29,no I think my husband comes in I invite

1:39:25.600,1:39:31.93,him to come home early a couple nights a

1:39:29.290,1:39:35.98,month and I fly in with some wine and he
