timestamp,speaker,words,tags,highlight,timelink
 ,DB:,"External hard drive?",future;files,
 ,AG:,"Yeah, just plugged-in. But I have problems with those, and also that if the house burned down, that would burn down, too. But now, with things being backed in to clouds or other people's systems or stuff like that, it's just going to exist there. But when I have a book come out, I just think, &quot;OK, that's it-the book came out.&quot;",future;files;mss;highlight,
 ,DB:,"The book is the thing.",future;files;mss;highlight,
 ,AG:,"The book is the thing. And then in the floating galaxy of Carbonite, there's also a copy of it, and that's sort of enough.",future;files;mss;highlight,
 [01:19:20],DB:,"Right. So I mean, do you have like a different feeling, say about like the printed out manuscript that you worked on, and like the document file on the thing? I mean, does this one feel more dear to you?",future;files;mss;highlight,4760
 ,AG:,"I'm not precious about that sort of stuff. People yell at me every once in a while, like, &quot;What? You don't keep your draft?&quot; or, &quot;You don't keep copies?&quot; or, &quot;You don't-?&quot; And I'm like, &quot;My office is this big. I get rid of things so that I have, you know-two writers live in this house, and books are coming in like every moment. It's just a constant battle with the rising swell of, you know, paper avalanches. So, no, I don't keep a lot of the stuff like that, because I'd have room for-",future;files;mss;highlight,
 ,DB:,"New stuff?",,
 ,AG:,"Yeah.",,
 [01:20:18],DB:,"Yeah. OK. So, I have some sort of some general questions about computers, and I'd like to talk a little bit about correspondence and teaching, and that's it. And these maybe a little repetitive, but I think we can get at them really quickly. So, do you think then that with the kind of advent of personal computing, did it affect greatly your writing practices, or your writing style?",change;highlight,4818
 ,AG:,"Writing practices, for sure. And I think productivity.",change;highlight,
 ,DB:,"And productivity? OK. In terms of style though, do you think that there were definite changes?",change;highlight,
 ,AG:,"Well, it certainly aided and abetted my tendencies towards research, and it quickened and made more efficient, and broadened the range of my research reach, if that makes sense.",change;highlight,
 [01:21:20],DB:,"Yeah. No, it does. Are there any sort of styles, techniques, or formats that you think you lost from moving to the computers?",change;highlight,4880
 ,AG:,"Not for me, man. I just gained time, because you just had to retype everything.",change;highlight,
 ,DB:,"I think we've covered a lot of these. I mean, one of the questions is-does the internet play a role in practices?",change;highlight,
 ,AG:,"Yeah.",change;highlight,
 ,DB:,"I'm pretty sure it does. Do you ever disconnect when you're working? Is it ever too much of a distraction for you?",,
 ,AG:,"You know, that's not-the thing I do is I just close email.",,
 ,DB:,"Oh, OK. So, email is the kind of-?",,
 ,AG:,"You know, the way this computer-you know, the way things are set up, it's like, if you're doing any task on the computer, whether it's for school, or if you're working on a poem, or if you're doing research, or whatever, you know, the email thing is like-I always have the sound turned-off. My tech friend makes fun of me, but I'm very weird, and I don't like the noises the computer makes. I find them distracting. But even if you turn off the sound, there's a little box that comes up that not only tells you that you have email, but is like, you know, &quot;The medical quadrant at the University of California-Irvine wants to know if you want to participate in the study of people who have bad skin diseases.&quot; You know, this is like flashing in the corner of the thing every-not like I'm so popular or anything, half of it's spam. But still, that is interruptive and distracting, and so, I just turn email off. But I know, for me, I like to do research-and even my use of a dictionary, or use of a thesaurus, or use of a synonym dictionary-all those things are on the internet. So I don't have to, like, go in another room, then run and come back. I can just work with the internet on and the email off.",,
 [01:23:40],DB:,"Right. OK, I'm just going to-usually, this is what happens when you cover most of the things. I just want to catch a few more things. Well, we sort of talked about this really briefly, but are you able to find the files that you're looking for on your computer, like if you're thinking about something?",,5020
 ,AG:,"Usually. Not only because of the naming and the capacity to easily update or change names as much as you want, but also sometimes I can't find a file, but I remember I used the word &quot;artichoke&quot; in that poem. So, you can search for that. Like I'll think, &quot;Oh, OK. Well, god damn it, I can't remember what I named the thing!&quot; I changed the name five times, but then I'll think, &quot;Well, I used the word 'toothache' in there, so, I can search for that.&quot;",,
 [01:24:34],DB:,"So, you're trying to look for &quot;toothache&quot;-like, before those capabilities were available like in the 90s, etcetera, were you more specific about your titling? I mean, were there other things that you did then that-?",,5074
 ,AG:,"It still, occasionally, takes me a while to find some things. But mostly, between those two things, I can. And before-I have more stuff on my computer now, I think. Back when it was just titling and I couldn't search for a specific terms or names, there were less things on my computer.",,
 [01:25:15],DB:,"It was mostly for writing, yeah. How do you kind of feel about the security and fixity of your files? Do you worry about them, or do you feel pretty confident in your situation? You've said you had some issues before, so I'm assuming that's really kind of influenced your practice.",,5115
 ,AG:,"Well, if  you mean security of the computer in general, I think everyone is pretty freaked out about that. I don't get scared about people stealing my little poems. Because I don't think anyone cares. But in terms of invading my bank account or my personal information or my passwords, or other computer things-you know, contemporary life is a nightmare of losing privacy and being surveilled. The computer is a major source of that. So, I'm just as scared as anyone else.",,
 ,DB:,"Yeah. I guess, I'm sort of thinking more mundanely about if you are just worried that your documents will all sort of-you know, Carbonite drops and we lose them. I mean, like, is that something, or do you feel pretty secure at this point? And were there different stages in the writing that you were like much more careful about them than you are now?",,
 ,AG:,"Now that you've said, &quot;Oh, Carbonite drops,&quot; maybe I'll get another one, too.",,
 ,DB:,"No, no-I mean, they're got several different servers.",,
 ,AG:,"I mean-I think between my printing stuff out, my computer, my multiple devices, and Carbonite-",,
 ,DB:,"No, you're really well set up! As a digital archivist, I can tell you that.",,
 ,AG:,"OK, happy to hear. I'm probably more or less OK, and if I'm not OK-",,
 ,DB:,"No one's OK.",,
 ,AG:,"Yeah-the meteor comes and we're a firing inferno of a planet. Well-nothing I can do about it.",,
 ,DB:,"Yeah. But you came to this practice because of-",,
 ,AG:,"Bad experiences.",,
 ,DB:,"Bad experiences.",,
 ,AG:,"Both my own and hearing about other people's.",,
 [01:27:13],DB:,"Yeah. So, I guess, in terms of sort of corresponding with other writers about your writing, did you do a lot of that by like typewriting in paper in the beginning? And then how does that sort of changed over the course? Utterly different?",correspondence;change,5233
 ,AG:,"I mean, I had a postal scale. You know, everything was like weighing stuff, going to the post office, and stamps, and, you know, printing. You know, which was fine, but now, I mean-email is a dream. The only thing that bugs me about-well, there're two things. One is security, and the other is that it's not as reliable. You know, I always think that the next technology is flawless, you know? It's god, it's perfect. But yesterday-it turns out that my server seems to have a problem with Gmail, and will not send. You know, 2/3 of people I know or do business with have Gmail, and so now, &quot;Oh, 10% of things I send to Gmail are not getting there? How fantastic! That's really great!&quot;",correspondence;change,
 ,DB:,"Oh, yeah. I know.",correspondence,
 ,AG:,"So, what's that? But, no, email's, I think, great for writers, for correspondence, for sending people-I mean, going back and forth with revisions. All that.",correspondence,
 [01:28:47],DB:,"And do you feel like there's a difference in feel between the ways of communicating, I mean, sort of regular mail versus email?",correspondence,5327
 ,AG:,"Well, these are all mediums, right? I mean, yeah, they're mediums, or technologies, or both, and they have their own characteristics. It's not the same as a genre, but no, they require different things of us as producers and consumers, and they have different effects. I find it difficult to believe that anyone would argue with that. So yeah, email has many of the same characteristics but is different from a written letter. And a letter written on a manual typewriter is different from, you know, Charles Dickens dipping his pen, if that's indeed what he did. You know.",correspondence,
 [01:29:52],DB:,"I'm sure he did. Yeah. So, are there ways in which you save certain digital correspondence?",correspondence;future,5392
 ,AG:,"Oh, yeah. Some emails I print out, and many I save by leaving them on the computer.  And again, since the gods of Carbonites are supposedly looking out for me, it's saved there, too.",correspondence;future,
 ,DB:,"But you do do specific things to save specific correspondence sometimes?",correspondence;future,
 ,AG:,"Yes.",correspondence;future,
 ,DB:,"And the with the physical correspondence-do you save specific things there, too?",correspondence;future,
 ,AG:,"Sure. Once-not bragging-but once, I got a little letter from John Ashbury, a tiny one about something, and bet your bottom dollar I saved that.",correspondence;future,
 [01:30:49],DB:,"Yeah.",correspondence;future,5449
 ,AG:,"Or, once I wrote a review of a biography of Frank O'Hara, and his brother like wrote me something, you know, a little card thing. I totally save things like that. Because they're meaningful, not because I think I'm going to sell them on EBay or something.",correspondence;future,
 [01:31:17],DB:,"Right, no, absolutely. So, as computers came in to your work life and into your teaching, did this-I mean, I know that changed dramatically. What do you feel are like the differences between, you know, having the sort of immediate access that we have now versus where you were, before, corresponding more with mailboxes than in person?",,5477
 ,AG:,"For teaching?",,
 ,DB:,"For teaching, yeah.",,
 ,AG:,"Gosh, I'm not-I mean, I want to take classes and be able to take better advantage of this, but I mean, I have taken to bringing an iPad to class. Because, like we were looking at a-I think it was a Frank O'Hara poem-and it brought up Betty Grable. None of the undergraduates in class, understandably, who Betty Grable was. So, I was able to go dit-dit-dit: here's Betty Grable. You know? Pin-up girl. Here's who she was and here's some biographical information. Or we can look up a word, because there are not books in the classroom. In the old days, I used to sometimes bring a dictionary to class. And I was like, &quot;I can't carry all this stuff!&quot;",,
 [01:32:28],DB:,"So, it's always been important to you, though, to give kind of outside-context in your teaching?",,5548
 ,AG:,"I'm teaching writing, and books, and literature, and English. We need to be able to look stuff up. I mean, you know, that's kind of a given. So, the fact that we can have a dictionary, or people can be arguing about whether, you know, negative capability was something that Keats thought of, or Britney Spears.  I can now look it up and say, &quot;Hey.&quot;",,
 ,DB:,"So, is this the first year you brought the iPad in to the class?",,
 ,AG:,"No, I started doing that a few years ago. Or somebody's written a poem based on a painting and-",,
 ,DB:,"Yeah, you can look up the painting.",,
 ,AG:,"Things like this are really good. And if I was more tech savvy, when I'm lucky enough to be booked in a smart classroom, I could actually project that stuff or material. I want to get to that point where I can do PowerPoint things, or I can project the poem. You know what I mean? Different things like that.",,
 ,DB:,"Absolutely, yeah.",,
 ,AG:,"So, every aspect of teaching the kinds of things that I teach, you know?",,
 ,DB:,"And I guess, you know, this entrance of-",,
 ,AG:,"You know, workshop-You know? Everyone sends their poem-",,
 ,DB:,"Yeah, by email. I think when I was there, we still had to go drop it in the mailbox.",,
 ,AG:,"Right.",,
 ,DB:,"Has the entrance of this into the classroom had an effect on your own writing at all?",,
 ,AG:,"Entrance of something in the classroom-?",,
 ,DB:,"You know, I mean, like all of a sudden you have a device small enough that you can bring in and use in a very powerful way whereas before, it would have been, you know, huffing in that. Like has that affected you, I mean, in your relationships with your students and then your writing? Sort of a bad question, but-",,
 [01:34:39],AG:,"Well, you know, you want the classroom to be a vivid, lively, energetic, productive place. And when I was a little kid, there was a lot of stuff in the classroom. And now, there isn't. The classroom is sort of like a white cube, in a way. So actually, digital stuff, to me, substitutes for, or contains, the idea of having a lot of books, or a lot of pictures, a lot of reference things. In the classroom again, which is really actually important to make something. It's not exactly hands-on in the way that a Chemistry class would be, if you're working with beakers and petri dishes and stuff like that, but it helps connect the things that you're talking about in classroom to the concrete via the digital, I think. And make it real, and make it vivid, and make it connected, and for you to be able to follow ideas and reach out to the connected ideas and see where things are coming from.",,5679
 [01:36:23],DB:,"And then, I guess in line with that then, do you feel like the students you have now have a different, maybe cultural technical understanding than they used to?",,5783
 ,AG:,"Completely. No, completely. Every generation of them does, and then I do-I mean, I try to fake it and act like I'm all... I bring my iPad to class, even partly, to be like, &quot;OK-I'm a bunch older than you, but don't write me off. I'm actually-.&quot; Yeah, exactly. So, &quot;Don't kick me out of the world quite yet.&quot;",,
 ,DB:,"Yeah, yeah. Is there anything-I mean, I guess the students you're teaching at this time, in this year, are probably more connected than any students ever, right? But are you seeing like a difference in their proclivities, or anything like that?",,
 [01:37:08],AG:,"No, I mean, this is-they have grown up, you know, completely differently. I mean, when I talk to other teachers, you know-this is &quot;duh,&quot; everyone knows this-but one of the only downsides is everybody has a computer or a device. I'm very lucky with where I get to teach and what I get to teach. I'm not usually having this problem, but a lot people are having this problem. You know, people are there shopping for shoes, or looking at watches, or talking to their friends, or looking at porn. You know what I mean? And they're like, &quot;Hey, I'm taking notes.&quot; And I'm like, &quot;No, you're not!  You're not. You're buying electronic cigarettes while we're supposed to be talking about something else.&quot; So, there's that thing about computers in the classroom.",,5828
 [01:37:58],DB:,"So, I mean, like finally-and thank you for your patience in answering all of these-",,5878
 ,AG:,"Oh, sure.",,
 ,DB:,"And this is kind of the last sort of-do you have like any sort of broad thoughts about how, you know, the advent of personal computer has affected writing in this period of time-in the period of time that is your kind of writing career?",,
 ,AG:,"Well, I kind of think everything with this whole conversation is that-and sadly, I'm not a good synthesizer or summer-upper-but my overwhelming reaction is gratitude. I'm super grateful that it makes it so much quicker, easier, more efficient to research, to connect to libraries, to connect to students and other writers, to correspond-to exchange texts-to get hold of texts. You know, Project Gutenberg, blah, blah, blah, blah, libraries online. Everything. And I'm so incredibly grateful that it makes it easier to keep track of and store documents and images, and exchange them, and to work on things. I do not miss screwing around with white out, having a Selectric typewriter that I can't even lift, having to cut, physically, with scissors and Elmer's glue to try to move text around in a poem or a piece of journalism. Don't miss it. Wouldn't want to have to go back there unless it was to save the Earth from being so polluted that we can't live on it anymore. So, I'm grateful. And I find these things exciting. I don't keep up as much as I should mostly because of time, but I feel incredibly fortunate to live now because of that.",,
 ,DB:,"Well, thank you very much. Alright, that is it.",,

   [0:00],DB,"And there we go with that. This could be a good set up.",,0
 ,,"Good.",,
 ,,"So, three parts to the interview. First part will be kind of how you're working now, with the computer and back and forth&#8212;kind of a brief short-answer questions. This comes out of a survey a colleague of mine and I did with a lot of kind of emerging poets about three years ago. It was like an online survey just to see how people are saving and organizing their work.",,
 ,,"So that will be kind of a couple of pages, but fairly quick.",,
 ,,"And then we'll talk kind of more overarchingly about your professional career and about how the processes for you have changed, have not changed with. Some idea, you know, with some sort of focus on how the computer impacted that.",,
 ,,"Then, we'll talk a little bit about the computer in general, and a little bit about correspondence and teaching, and ask a few plunk questions at the end just to see what you think about computers&#8212;which is such a large question&#8212;but it gets somewhat repetitive at times. So, if you think you've answered already, say, &quot;Skip it,&quot; or you know, &quot;Let's go.&quot;",,
 [01:09],RA,"About how long will it take?",,69
 ,DB,"It'll take about an hour and fifteen minutes.",,
 ,RA,"OK.",,
 ,DB,"And if, you know, need a break at any time, no problem.",,
 ,RA:," OK.",,
 ,DB,"So, yeah.",,
 ,,"So, can we begin?",,
 ,RA,"Sure.",,
 ,DB,"If you wouldn't mind stating your name, your date of birth, and the location we're at right now.",,
 ,RA,"OK. Ray Armantrout (1:29), April 13th, 1947, and we are at my home in Norman Heights, San Diego.",,
 ,DB,"Alright. So, I'm going to first ask about how you compose currently. So what genres do you work in?",,
 [01:43],RA,"Mostly poetry.",,103
 ,DB,"Mostly poetry.",,
 ,RA,"Once in a while I write an essay, but mostly poetry.",,
 ,DB,"OK. And what kind of devices&#8212;what kind of computer devices&#8212;do you own or have access to for your writing?",,
 ,RA,"Well, really just two. I have an iPad and I have a Dell computer upstairs.",,
 ,RA,"Oh, and I have one at work, too. Also a Dell.",,
 ,DB,"Do you use the one at work very often for actually writing?",,
 ,RA,"Actually, no. So...",,
 ,DB,"No, OK.",,
 ,,"So, the operating systems are&#8212;you've got a Mac, and you have a PC?",,
 ,RA,"Uh-hmm.",,
 ,DB,"And do you work on one of these devices primarily?",paper; between,
 ,RA,"Well, actually, I probably work primarily in this old school device called &quot;notebook&quot; where I, you know, fill pages with illegible text, and then once I start to think that my text is coming together, very often I'll do a version of it&#8212;just type it into the iPad. And I can show you. I'll send it to myself. Sometimes, I'll send it to my friend, Ron Silliman (2:54). And you know, I mean, I like to know how he'll respond to it&#8212;but it's also kind of a lazy way of saving a record of it.",paper; between,
 ,DB,"Yeah, yeah.",paper; between,
 ,RA,"Because I send it to myself, too.",paper; between,
 ,,"And then once I've done that a bit, and I have several versions, I'll go upstairs and start working on the computer.",paper; between,
 [3:13],DB,"Oh, OK.",paper; between,193
 ,,"So, you've answered my next question&#8212;you're working between notebooks and digital devices&#8212;?",paper; between,
 ,RA,"Uh-hmm.",paper; between,
 ,DB,"&#8212;and is there ever a point where you print out the poem?",paper; between,
 ,RA,"Oh, yeah.",paper; between,
 ,DB,"OK. Will that be at a point, like, after you've reached your upstairs computer?",paper; between,
 ,RA,"Yeah, yeah.",paper; between,
 ,DB,"OK.",,
 ,RA,"I mean, I've got&#8212;well, I don't know how many versions I've got that I could show&#8212;I don't know. Are you interested in seeing printout versions, versions on here of anything I've been working on recently? Because we could do that.",,
 ,,"Let's see.",,
 ,,"These...these might not be versions, but I could find versions. How do you want to do that?",,
 ,DB,"Well, I think right now we can just talk about it and then at the end, I've got a camera, too. I can just take some pictures of that, and have it kind of as photographs&#8212;",,
 ,RA,"Sure.",,
 ,DB,"&#8212;which I think that's probably the best way.",,
 ,,"So and then, how do you save your pre-writing, your notes there?",paper;future,
 ,RA,"I have a bunch of these filling up my shelves. Right now, I have way too many. A couple of times, I've sold or donated my papers to archives including Stanford and also at UC-San Diego. And when I do, I also include these.",paper;future,
 ,DB,"You include those?",paper;future,
 ,RA,"Hmm",paper;future,
 ,DB,"OK. How many? Do you have any idea how many you've probably gone through?",paper;future,
 ,RA,"Hundreds.",paper;future,
 ,DB,"Hundreds?",paper;future,
 ,RA,"Maybe thousands.",paper;future,
 ,DB,"OK. Do you always go for the same kind of size?",paper;future,
 ,RA,"Yeah, pretty much.",paper;future,
 ,DB,"Pretty much?",paper;future,
 ,RA,"I'd like it to be able to fit in my purse because I take it with me, and sometimes I write at a café, or, you know, someplace out in the world. So, I want to be able to stick it in my purse&#8212;",paper;future,
 ,DB,"Right.",paper;future,
 ,RA,"&#8212;-riding the airplane, or whatever.",paper;future,
 [5:00],,"So, it's nice if it's about this size, and it's nice if it's flexible.",paper;future,300
 ,DB,"OK.",paper;future,
 ,RA:," And it's nice if it's not expensive.",paper;future,
 ,DB,"Yeah, yeah because you have to buy so many of them.",paper;future,
 ,,"So, in terms of your digital files, what format do you usually work in?",files,
 ,RA,".docx.",files,
 ,DB,"OK, .docx.",files,
 ,,"As you're working in those formats, do you save drafts of the individual documents, or do you save over those drafts?",files,
 ,RA,"I mostly save over, which is not a good idea. But sometimes I have printed out drafts, and I save drafts. I probably do not save all of them, which is not great, but I save a number of them and then eventually, I'll probably give them to the library.",files;between;future,
 ,DB,"OK. And then you're emailing them back?",files;between;future,
 ,RA,"Yeah.",files;between;future,
 ,DB,"So, that's sort of a draft as well?",files;between;future,
 ,RA,"Yeah.",files;between;future,
 ,DB,"And what are your naming conventions for your files?",files,
 ,RA:," I just name it&#8212;I mean&#8212;whatever the title of the poem.",files,
 ,DB,"Whatever the title is?",files,
 ,RA,"Yeah.",files,
 ,DB,"And then if it's a draft?",files;revision,
 ,RA,"I number them. Sometimes, I'll have, you know, &quot;such-and-such a title one,&quot; &quot;such-and-such a title two,&quot;... But when it gets too confusing, sometimes I'll just erase the old ones. So, I'm not a very good curator of my own history that way.",files;revision,
 ,DB,"Yeah? And you do save some paper copies of those drafts?",,
 ,RA,"Yeah.",,
 ,DB,"OK.",,
 ,,"Do you back up your digital files any way?",,
 ,RA,"Not as much as I should. I mean, I do have a back up on a zip drive, but I haven't backed-up for several months. So, I'm careless.",,
 ,DB,"And then when you're sending these emails back and forth, is it like a Gmail or some sort of something like that?",,
 ,RA,"Yeah.",,
 ,DB,"So, you could go back and find them that way in some way?",,
 ,RA,"Yeah, yes.",,
 ,DB:," So, you're not using Dropbox or any other Cloud-based&#8212;?",,
 ,RA,"No. I have Dropbox, but I am not using it for this. I'm using it for a class that I've been teaching with someone.",,
 ,DB,"OK.",,
 ,RA,"But, I could use it that way. I mean, it's something to think about.",,
 ,DB,"Yeah.",,
 ,,"As a digital archivist, I might have some suggestions. Do you ever have files saved in more than one location?",,
 ,RA,"No. Well, the zip drive and the computer hard drive.",,
 ,DB,"Yeah.",,
 ,RA,"That would be it.",,
 ,DB,"OK.",,
 ,RA,"And paper. That would be it.",,
 ,DB,"And then when you're finished with a piece, how do you&#8212;is there anything special that you do for that file?",,
 ,RA,"No, I pretty much know which is the finest&#8212;the final version. And if I start to get confused, like I say, I just erase the others, which is probably a bad idea, but&#8212;",,
 ,DB,"And then what about the final version&#8212;like the books and the journals&#8212;do you save those?",,
 ,RA,"Well, what happens&#8212;this is what I do:",,
 ,RA,"I'm going to take these out because these new papers are not very significant. Those are copies that I took with me to give a reading somewhere. So that's why they're loose.",,
 ,RA,"But this is the manuscript that I'm working on now. These are really old-fashioned. These are called thesis binders. This one is all beaten up. But you can't really even buy them. You used to be able to buy them in stationary stores.",mss; paper,
 ,DB,"Yeah.",mss; paper,
 ,RA,"Lyn Hejinian (8:26) in Berkeley knows. I guess she has a whole bunch of them. I don't think even she can get them anymore, but she doesn't use them anymore and she has a big stack, and so, she sends them to me.",mss; paper,
 ,DB,"Oh, that's nice.",mss; paper,
 ,RA,"So, this is really old school. But the way I use it is, it helps me order&#8212;not only keep the poems for the manuscript, but I order the manuscript this way. I mean, I kind of decide what reads well by trying the poems out in different places&#8212;",mss; paper,
 ,RA,"&#8212;within this manuscript so that I don't do that thing you hear about writers doing about spreading the pages all over the floor, or all over the walls, or something.",mss; paper,
 ,DB,"Yeah",,
 ,RA,"Because I've already been deciding as I went along by where I place them in this thesis binder.",mss;revision,
 [9:09],DB,"OK. And so, will you be working on many poems at the same time?",mss;revision,549
 ,RA,"No, not usually.",mss;revision,
 ,DB,"OK.",mss;revision,
 ,RA,"Almost never. I'm kind of, you know, obsessive when I start something. I just work on it until I finish it. I mean, once in a while I give up on something for a while and set it aside, and go on to something else, and then go back to it. But I'm not actively working on two things at a time.",mss;revision;highlight,
 ,DB:," OK. And so, just to be clear then, if you finish a piece, you would then go to your&#8212;you would print it out and then take it to this thesis binder, put it in a place where you think it may fit&#8212;",mss;revision;highlight,
 ,RA,"Yes",mss;revision;highlight,
 ,DB:," &#8212;with the rest that are working, and then once you have what you would&#8212;how do you know when you have a collection, then?",mss;highlight,
 ,RA,"Well, it used to be that I had a collection when I had enough poems for a book, but it seems as",mss;highlight,
 [10:00],RA,"if I'm writing more now. So, I get to make some more choices&#8212;I get to cut things&#8212;cut a manuscript down, save some things for later. So, I get to make some decisions about how the poems work with each other and it's kind of intuitive",mss;highlight,600
 ,DB,"OK. Have you ever received or sought out information about methods for digitally archiving your work?",,
 ,RA,"No.",,
 ,DB,"No? OK. Those are the short answer. And I think we did cover kind of the &quot;nuts-and-bolts&quot; of your current practice, so that's good. So, in this section, we're going to kind of talk about sort of three areas of your writing talk about the different stages",,
 ,RA,"Sure.",,
 ,DB:,"So, how long have you been writing professionally, is the question?",career,
 ,RA,"Well you know&#8212;for poets, that's a hard question.",career,
 ,DB,"Yeah. How long have you been&#8212;",career,
 ,RA,"Taking it seriously?",career,
 ,DB,"Yeah, maybe that's the better way of putting it.",career,
 ,RA,"Since I was a senior in college, really.",career,
 ,DB,"OK.",career,
 ,RA,"I think I had my first poem published in a national magazine shortly after I graduated from college, and then I just continued to publish in magazines. I had my first book was published when I was thirty, and I've been publishing books ever since. And I suppose that now you could say, or&#8212;hmm, when would it&#8212;? If by a professional, you mean somebody who actually makes money and has a reputation, I guess I've been in that category maybe for twenty-five years, or something.",career,
 ,DB,"OK, I think I should change the question.",career,
 ,RA,"For poets.",career,
 [12:34],DB,"Yeah. Would you please describe, kind of, the arc of your career? Like where you started? I would say&#8212;",career,754
 ,,"(Phone rings)",,
 ,DB,"Wait for a second. If you need to answer that, it's fine.",,
 ,RA,"Yeah, let me hear who it is.",,
 ,DB,"Sure.",,
 ,RA,"Probably I don't need to answer, but if it's someone I really want to talk to&#8212;",,
 ,,"Bad timing.",,
 ,DB,"It's OK.",,
 ,RA,"It ought to pick up after this, or maybe they'll give up. Of course I didn't answer. It's probably a sales call anyway.",,
 ,DB,"Yeah.",,
 ,RA,"OK, what were you saying?",,
 ,DB,"OK. So, if you wouldn't mind describing the arc of your career from when you started sort of seriously writing until now, just sort of a general overview. So, you know, just to start the interview.",career,
 ,RA,"Alright.",career,
 [13:24],,"I was interested in poetry since childhood. My mother read poetry to me. I wrote when I was a little kid, then I kind of stopped for a while. And then I started again in college and I was reading the poet Denise Levertov (13:37).",career,804
 ,,"Oh, and I&#8212;I grew up here in San Diego, actually, and then I went to San Diego State for two years, and I was reading the poet Denise Levertov. And then I transferred to Berkeley, and she was teaching there. So, I took a class with her, and through that experience, I met my friend Ron Silliman (13:56), who's a poet&#8212;the one I send poems to, who's still a friend of mine. And then I came back here, and then I moved to San Francisco to go to grad school and he was living there. And through him and also through the grad program, I met other poets. And there was&#8212;you know, San Francisco is a good literary town. So, there was quite a community of poets in San Francisco, and I eventually was friends with poets who became&#8212;came to be known as the &quot;Language Poets&quot; (scare quotes), the West Coast Language poets anyway, which would include Barret Watten, and Bob Perelman, and Lyn Hejinian, and Kit Robinson, and Ron Silliman and Carla Harryman (14:41), among others.",career,
 ,,"And I went to a lot of readings series and participated in small press publications, and had a very active literary life&#8212;like I said, publishing magazines and journals&#8212;and",career,
 [15:00],,"my first publisher was someone that we knew there. It was called the Figures Press and his name was Jeff Young. And so, that book came out in an edition of a very small press&#8212;an edition of five hundred copies, which&#8212;I gave a lot of them away to my friends and such.",career,900
 [15:25],,"And then at the end of the seventies (this was in the seventies) At the end of the seventies, I got pregnant and it just didn't seem like we were going to be able to keep living in San Francisco and raise a kid because, kind of like now&#8212;I guess it's more extreme now&#8212;but there was gentrification and yuppification going on then. And suddenly the rents were getting out of reach for us (especially if we had a kid, because you can't be so hand-to-mouth with a kid). And then my mother lived here and was willing to babysit and also Chuck got an offer of a job here that would have benefits and health insurance and all. So, we ended up back here. I was not very happy to come back here because then (and this is going to get to a topic that you like), then that was really isolating. Because that was before email, right?",career,925
 ,DB,"Yeah, yeah.",career,
 ,RA,"That was even before I had a computer. So, it just felt like, you know, kind of falling off a cliff. I mean, there were some poets here and I got to know them gradually&#8212;Jerome Rothenberg, and David Anton (16:22), and Michael Davidson&#8212;but not that many people of my generation really.",career,
 ,,"So, I had lengthy correspondences actually on paper with the people back in San Francisco&#8212;not all of them but some of them. I can't believe it now, how much time we spent writing long letters out by hand, or typing them on typewriters.",correspondence;careeer,
 ,DB,"Yeah.",career,
 ,RA,"It seems surreal now that everything goes so fast. I mean, who would do that? But we did. And so, some of those letters are in archives now.",career,
 [17:03],,"And meanwhile, I kept sending work out to journals. Lyn Hejinian (17:03) in the Bay Area had a small press and she published my second book which was a chap book called The Invention of Hunger.",career,1023
 ,DB,"And what press is that?",career,
 ,RA,"It was Tuumba, T-U-U-M-B-A. Kind of, you know, a letterpress. And then, my third book&#8212;which was my second full-length book–-was published by Burning Deck in Providence.",career,
 ,DB,"Yeah.",career,
 ,RA,"So, that was my first kind of, you know, outside my immediate coterie publication.",career,
 ,DB,"Yeah",career,
 ,RA,"Still a small press, but&#8212;",career,
 ,,"&#8212;and then I started publishing with the Los Angeles publisher Sun and Moon, who also published people like Lyn Hejinian and Charles Bernstein (17:50). You know, it was a very active press then. It changed&#8212;he changed it to Green Integer, and I do have a book out on Green Integer, too&#8212;but the focus became, for him, became more re-publishing classics that had, you know, gone off copyright.",career,
 ,,"So, about that time, fortuitously, I got picked up by Wesleyan. At that time I was already fairly well known, at least, in the kind of small press world. I'd been in some anthologies. But I think that being published by Wesleyan and having a selected come out with them in 2001 really kind of gave my career, so to speak, a boost, and things have just picked up since then including my pace of writing. So that, since 2001&#8212;",career,
 ,,"&#8212;well, in 2001, I published two books. I published one with Green Integer called the Pretext, and then the selected with Wesleyan, which was called Veil. And then in 2004, I had Up to Speed. In 2007, I had Next Life. In 2009, I had Burst. In 2011, I had Money Shot. And then in 2013, I had Just Sayings.",career,
 ,,"So, yeah.",career,
 ,DB,"Yeah.",career,
 ,RA,"A spurt.",career,
 ,DB,"Yeah, that's great.",career,
 ,,"And then during that time, were you supporting yourself by teaching, mostly?",career,
 ,RA,"Yeah. When we first came down here, Chuck was one of the managers of the bookstore at San Diego State, and I got, about a year after we got here, I got a part-time teaching job at UC San Diego. At first, it was kind of on and off, and then after that, it was regular but adjunct.",career,
 ,,"I did that for many years. It wasn't until the early 2000s that I got a, you know, &quot;real&quot; tenured job at UCSD.",career,
 [20:00],DB,"OK. So, I guess, we want to kind of move in to talking about the different &quot;spots&quot; of processes for you and how it changed over the course of your career. So, in terms of like when you first started writing seriously and were kind of doing the pre-writing, the generative work for these poems, how did that look? What was the process for that?",change;paper;highlight,1200
